"Date","Year","Month","Day","Game_Type","Dow","Away_Team","Away_League","Away_Game_Number","Home_Team","Home_League","Home_Game_Number","Away_Score","Home_Score","Home_Away_Winner","Team_Winner","Game_Outs","Day_Night","Completion_Info","Forfeit_Info","Protest_Info","ParkID","Attendance","Game_Length","Away_Line","Home_Line","Away_AB","Away_H","Away_2B","Away_3B","Away_HR","Away_RBI","Away_SAC","Away_SF","Away_HBP","Away_BB","Away_IBB","Away_K","Away_SB","Away_CS","Away_GIDP","Away_CI","Away_LOB","Away_Pitchers","Away_ER","Away_WP","Away_BLK","Away_PO","Away_A","Away_E","Away_PB","Away_DP","Away_TP","Home_AB","Home_H","Home_2B","Home_3B","Home_HR","Home_RBI","Home_SAC","Home_SF","Home_HBP","Home_BB","Home_IBB","Home_K","Home_SB","Home_CS","Home_GIDP","Home_CI","Home_LOB","Home_Pitchers","Home_ER","Home_WP","Home_BLK","Home_PO","Home_A","Home_E","Home_PB","Home_DP","Home_TP","HP_Ump_ID","HP_Ump_Name","X1B_Ump_ID","X1B_Ump_Name","X2B_Ump_ID","X2B_Ump_Name","X3B_Ump_ID","X3B_Ump_Name","LF_Ump_ID","LF_Ump_Name","RF_Ump_ID","RF_Ump_Name","Away_Manage_ID","Away_Manage_Name","Home_Manage_ID","Home_Manage_Name","Winning_Pitcher_ID","Winning_Pitcher_Name","Losing_Pitcher_ID","Losing_Pitcher_Name","Save","Save_Pitcher_ID","Save_Pitcher_Name","GWRBI_ID","GWRBI_Name","Away_SP_ID","Away_SP_Name","Home_SP_ID","Home_SP_Name","Away_Win_Percentage","Away_Playoffs","Away_WS","Away_Win_P_Cat","Team","Home_Win_Percentage","Home_Playoffs","Home_WS","Home_Win_P_Cat","Away_SP_WAR","Home_SP_WAR","Home","MON_win","Opp_Win_Percentage","Opp_Playoffs","Opp_WS","Opp_Win_P_Cat"
20040427,2004,4,27,0,"Tue","MON","NL",21,"SDN","NL",21,0,3,"Home","SDN",51,"N",NA,"","","SAN02",25473,151,"0","20010000x",31,4,2,"0",0,0,0,0,0,0,0,2,0,0,0,0,4,4,3,0,0,24,6,0,0,1,0,31,8,1,0,1,3,0,0,0,3,1,8,0,0,1,0,7,2,0,0,0,27,9,0,0,0,0,"tscht901","Tim Tschida","nelsj901","Jeff Nelson","fostm901","Marty Foster","brinj901","Joe Brinkman","","(none)","","(none)","robif103","Frank Robinson","bochb002","Bruce Bochy","valdi001","Ismael Valdez","pattj004","John Patterson","Save","hofft001","Trevor Hoffman","lorem001","Mark Loretta","pattj004","John Patterson","valdi001","Ismael Valdez",0.414,0,0,"Bad","San Diego Padres",0.537,0,0,"Good",0.1,-1,0,0,0.537,0,0,"Good"
20040428,2004,4,28,0,"Wed","MON","NL",22,"SDN","NL",22,4,5,"Home","SDN",51,"N",NA,"","","SAN02",24079,170,"100003000","00011003x",39,13,1,"0",1,4,0,0,1,1,0,10,0,1,0,0,10,5,5,1,0,24,6,0,0,0,0,32,8,2,1,2,5,0,0,0,4,1,4,0,0,0,0,7,4,4,0,0,27,4,0,0,0,0,"nelsj901","Jeff Nelson","fostm901","Marty Foster","brinj901","Joe Brinkman","tscht901","Tim Tschida","","(none)","","(none)","robif103","Frank Robinson","bochb002","Bruce Bochy","osuna002","Antonio Osuna","ayall001","Luis Ayala","Save","hofft001","Trevor Hoffman","greek002","Khalil Greene","vargc001","Claudio Vargas","eatoa001","Adam Eaton",0.414,0,0,"Bad","San Diego Padres",0.537,0,0,"Good",-0.5,0.1,0,0,0.537,0,0,"Good"
20040429,2004,4,29,0,"Thu","MON","NL",23,"SDN","NL",23,1,2,"Home","SDN",51,"N",NA,"","","SAN02",24581,142,"10000000","00000110x",29,5,1,"0",0,1,1,1,0,0,0,5,2,0,2,0,3,3,2,0,0,24,7,1,0,2,0,29,6,2,1,0,2,0,0,0,3,1,1,0,0,2,0,6,3,0,0,0,27,15,1,0,2,0,"fostm901","Marty Foster","brinj901","Joe Brinkman","tscht901","Tim Tschida","nelsj901","Jeff Nelson","","(none)","","(none)","robif103","Frank Robinson","bochb002","Bruce Bochy","welld001","David Wells","ohkat001","Tomo Ohka","Save","hofft001","Trevor Hoffman","greek002","Khalil Greene","ohkat001","Tomo Ohka","welld001","David Wells",0.414,0,0,"Bad","San Diego Padres",0.537,0,0,"Good",1,2.6,0,0,0.537,0,0,"Good"
20040430,2004,4,30,0,"Fri","MON","NL",24,"LAN","NL",22,4,13,"Home","LAN",51,"N",NA,"","","LOS03",54958,160,"200101","20010415x",32,9,1,"1",0,4,1,1,1,2,0,2,1,0,2,0,6,4,13,0,1,24,12,0,0,2,0,36,15,2,2,2,13,0,1,1,1,0,1,1,0,2,0,2,3,4,1,0,27,14,1,0,2,0,"reilm901","Mike Reilly","meric901","Chuck Meriwether","buckc901","CB Bucknor","coope901","Eric Cooper","","(none)","","(none)","robif103","Frank Robinson","tracj101","Jim Tracy","ishik001","Kazuhisa Ishii","day-z001","Zach Day","No Save","","(none)","lodup001","Paul Lo Duca","day-z001","Zach Day","ishik001","Kazuhisa Ishii",0.414,0,0,"Bad","Los Angeles Dodgers",0.574,1,0,"Good",1.7,-0.1,0,0,0.574,1,0,"Good"
20040501,2004,5,1,0,"Sat","MON","NL",25,"LAN","NL",23,4,5,"Home","LAN",51,"N",NA,"","","LOS03",52900,160,"2110000","11000111x",32,7,0,"0",1,3,1,0,0,3,0,7,4,0,0,0,5,2,5,0,0,24,12,2,0,0,0,34,11,1,0,2,5,1,0,1,4,0,5,1,1,0,0,11,5,4,0,0,27,7,1,0,1,0,"meric901","Chuck Meriwether","buckc901","CB Bucknor","coope901","Eric Cooper","reilm901","Mike Reilly","","(none)","","(none)","robif103","Frank Robinson","tracj101","Jim Tracy","motag001","Guillermo Mota","ayall001","Luis Ayala","Save","gagne001","Eric Gagne","belta001","Adrian Beltre","hernl003","Livan Hernandez","limaj001","Jose Lima",0.414,0,0,"Bad","Los Angeles Dodgers",0.574,1,0,"Good",4.9,1.3,0,0,0.574,1,0,"Good"
20040502,2004,5,2,0,"Sun","MON","NL",26,"LAN","NL",24,6,4,"Away","MON",54,"D",NA,"","","LOS03",35351,196,"100011021","10100002",35,12,2,"0",3,6,2,1,0,5,0,7,4,1,0,0,10,5,4,1,0,27,8,0,0,0,0,36,10,0,0,1,4,0,1,0,4,1,8,0,0,0,0,10,6,6,0,0,27,11,0,0,0,0,"buckc901","CB Bucknor","coope901","Eric Cooper","reilm901","Mike Reilly","meric901","Chuck Meriwether","","(none)","","(none)","robif103","Frank Robinson","tracj101","Jim Tracy","kim-s001","Sun-Woo Kim","nomoh001","Hideo Nomo","No Save","","(none)","cabro001","Orlando Cabrera","kim-s001","Sun-Woo Kim","nomoh001","Hideo Nomo",0.414,0,0,"Bad","Los Angeles Dodgers",0.574,1,0,"Good",0.2,-2.4,0,1,0.574,1,0,"Good"
20040504,2004,5,4,0,"Tue","COL","NL",25,"MON","NL",27,4,10,"Home","MON",51,"N",NA,"","","MON02",4001,158,"100300","10014220x",35,8,1,"0",2,4,0,0,0,5,0,7,0,0,0,0,9,3,10,1,0,24,13,0,1,1,0,35,14,2,0,3,9,1,0,0,4,1,2,1,1,1,0,6,4,4,0,0,27,7,0,0,0,0,"wegnm901","Mark Wegner","younl901","Larry Young","herna901","Angel Hernandez","everm901","Mike Everitt","","(none)","","(none)","hurdc001","Clint Hurdle","robif103","Frank Robinson","vargc001","Claudio Vargas","jennj001","Jason Jennings","No Save","","(none)","cabro001","Orlando Cabrera","jennj001","Jason Jennings","vargc001","Claudio Vargas",0.42,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",2,-0.5,1,1,0.42,0,0,"Bad"
20040505,2004,5,5,0,"Wed","COL","NL",26,"MON","NL",28,2,0,"Away","COL",54,"N",NA,"","","MON02",3609,155,"200","0",35,9,2,"0",0,2,0,0,0,2,1,5,0,0,1,0,8,5,0,0,0,27,9,1,0,0,0,30,5,1,0,0,0,2,0,0,5,0,9,0,0,0,0,10,3,2,0,0,27,15,0,0,1,0,"younl901","Larry Young","herna901","Angel Hernandez","everm901","Mike Everitt","wegnm901","Mark Wegner","","(none)","","(none)","hurdc001","Clint Hurdle","robif103","Frank Robinson","kennj001","Joe Kennedy","day-z001","Zach Day","Save","chacs001","Shawn Chacon","sweem001","Mark Sweeney","kennj001","Joe Kennedy","day-z001","Zach Day",0.42,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",5.6,1.7,1,0,0.42,0,0,"Bad"
20040506,2004,5,6,0,"Thu","COL","NL",27,"MON","NL",29,1,3,"Home","MON",51,"N",NA,"","","MON02",8851,154,"1000","02000001x",31,5,2,"1",0,1,0,0,0,1,1,7,0,0,0,0,4,3,2,0,0,24,13,1,0,2,0,30,8,3,0,0,3,1,0,0,5,2,3,1,0,2,0,9,1,1,0,0,27,10,0,0,1,0,"herna901","Angel Hernandez","everm901","Mike Everitt","wegnm901","Mark Wegner","younl901","Larry Young","","(none)","","(none)","hurdc001","Clint Hurdle","robif103","Frank Robinson","hernl003","Livan Hernandez","elars001","Scott Elarton","No Save","","(none)","rivej001","Juan Rivera","elars001","Scott Elarton","hernl003","Livan Hernandez",0.42,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",0.1,4.9,1,1,0.42,0,0,"Bad"
20040507,2004,5,7,0,"Fri","SLN","NL",30,"MON","NL",30,2,4,"Home","MON",51,"N",NA,"","","MON02",5332,141,"100001","40000000x",33,9,1,"0",1,2,0,0,0,4,1,5,0,0,2,0,8,3,4,0,0,24,12,0,0,2,0,29,7,0,0,2,4,0,0,0,0,0,3,0,0,2,0,1,4,2,0,0,27,17,0,0,2,0,"poncl901","Larry Poncino","gibsg901","Greg Gibson","drecb901","Bruce Dreckman","davig901","Gerry Davis","","(none)","","(none)","larut101","Tony LaRussa","robif103","Frank Robinson","kim-s001","Sun-Woo Kim","morrm001","Matt Morris","Save","biddr001","Rocky Biddle","wilkb002","Brad Wilkerson","morrm001","Matt Morris","kim-s001","Sun-Woo Kim",0.648,1,0,"Great","Montreal Expos",0.414,0,0,"Bad",0,0.2,1,1,0.648,1,0,"Great"
20040508,2004,5,8,0,"Sat","SLN","NL",31,"MON","NL",31,0,2,"Home","MON",51,"N",NA,"","","MON02",5611,136,"0","00101000x",30,3,1,"0",0,0,0,0,0,1,0,6,0,0,1,0,4,2,2,0,0,24,15,0,0,1,0,30,8,2,0,1,2,0,0,0,3,0,3,0,1,1,0,7,2,0,0,0,27,11,1,0,1,0,"gibsg901","Greg Gibson","drecb901","Bruce Dreckman","davig901","Gerry Davis","poncl901","Larry Poncino","","(none)","","(none)","larut101","Tony LaRussa","robif103","Frank Robinson","ohkat001","Tomo Ohka","marqj001","Jason Marquis","Save","biddr001","Rocky Biddle","vidrj001","Jose Vidro","marqj001","Jason Marquis","ohkat001","Tomo Ohka",0.648,1,0,"Great","Montreal Expos",0.414,0,0,"Bad",2.4,1,1,1,0.648,1,0,"Great"
20040509,2004,5,9,0,"Sun","SLN","NL",32,"MON","NL",32,5,2,"Away","SLN",54,"D",NA,"","","MON02",12301,144,"203000","1100000",30,8,0,"0",2,5,0,0,0,4,0,8,0,2,2,0,2,2,2,0,0,27,13,0,0,0,0,31,5,0,0,1,2,1,0,0,0,0,5,0,0,0,0,3,4,5,0,0,27,13,0,0,2,0,"drecb901","Bruce Dreckman","davig901","Gerry Davis","poncl901","Larry Poncino","gibsg901","Greg Gibson","","(none)","","(none)","larut101","Tony LaRussa","robif103","Frank Robinson","carpc002","Chris Carpenter","vargc001","Claudio Vargas","Save","isrij001","Jason Isringhausen","edmoj001","Jim Edmonds","carpc002","Chris Carpenter","vargc001","Claudio Vargas",0.648,1,0,"Great","Montreal Expos",0.414,0,0,"Bad",3.3,-0.5,1,0,0.648,1,0,"Great"
20040511,2004,5,11,0,"Tue","MON","NL",33,"MIL","NL",32,5,8,"Home","MIL",82,"N",NA,"","","MIL06",10761,260,"1.0002E+12","500003",53,11,2,"0",2,4,0,0,0,2,1,11,2,0,0,0,8,6,8,0,0,40,11,0,0,0,0,56,16,3,0,2,8,0,0,0,4,1,12,1,0,0,0,12,6,4,0,0,42,15,1,0,0,0,"holbs901","Sam Holbrook","nauep901","Paul Nauert","marsr901","Randy Marsh","vanol901","Larry Vanover","","(none)","","(none)","robif103","Frank Robinson","yoste001","Ned Yost","burbd001","Dave Burba","tuckt001","T.J. Tucker","No Save","","(none)","helmw001","Wes Helms","hernl003","Livan Hernandez","sheeb001","Ben Sheets",0.414,0,0,"Bad","Milwaukee Brewers",0.416,0,0,"Bad",4.9,7.2,0,0,0.416,0,0,"Bad"
20040512,2004,5,12,0,"Wed","MON","NL",34,"MIL","NL",33,3,4,"Home","MIL",51,"N",NA,"","","MIL06",10803,147,"101001000","00000400x",31,6,1,"2",1,3,0,1,0,0,0,3,0,1,0,0,2,3,3,1,0,24,11,1,0,1,0,31,7,4,0,0,3,0,0,1,2,1,6,1,0,0,0,6,4,3,0,0,27,8,0,0,0,0,"nauep901","Paul Nauert","marsr901","Randy Marsh","vanol901","Larry Vanover","holbs901","Sam Holbrook","","(none)","","(none)","robif103","Frank Robinson","yoste001","Ned Yost","oberw001","Wes Obermueller","day-z001","Zach Day","Save","kolbd001","Danny Kolb","","(none)","day-z001","Zach Day","oberw001","Wes Obermueller",0.414,0,0,"Bad","Milwaukee Brewers",0.416,0,0,"Bad",1.7,-0.4,0,0,0.416,0,0,"Bad"
20040513,2004,5,13,0,"Thu","MON","NL",35,"MIL","NL",34,4,7,"Home","MIL",51,"D",NA,"","","MIL06",14972,170,"30000001","00313000x",34,5,1,"0",0,3,0,0,0,2,0,2,1,0,0,0,5,3,7,0,0,24,9,1,0,0,0,32,11,2,0,1,7,1,2,0,2,1,9,1,0,0,0,6,3,1,0,0,27,11,3,0,0,0,"marsr901","Randy Marsh","vanol901","Larry Vanover","holbs901","Sam Holbrook","nauep901","Paul Nauert","","(none)","","(none)","robif103","Frank Robinson","yoste001","Ned Yost","david002","Doug Davis","kim-s001","Sun-Woo Kim","Save","kolbd001","Danny Kolb","moelc001","Chad Moeller","kim-s001","Sun-Woo Kim","david002","Doug Davis",0.414,0,0,"Bad","Milwaukee Brewers",0.416,0,0,"Bad",0.2,4.9,0,0,0.416,0,0,"Bad"
20040514,2004,5,14,0,"Fri","MON","NL",36,"ARI","NL",35,4,3,"Away","MON",54,"N",NA,"","","PHO01",27118,178,"21000001","200001000",31,7,2,"0",1,4,1,0,1,7,1,6,2,0,0,0,9,3,3,1,0,27,13,0,0,1,0,31,6,0,0,1,3,0,1,0,4,0,4,0,0,1,0,6,4,4,0,1,27,10,0,0,1,0,"fleta901","Andy Fletcher","welkt901","Tim Welke","reynj901","Jim Reynolds","cedeg901","Gary Cederstrom","","(none)","","(none)","robif103","Frank Robinson","brenb001","Bob Brenly","cordc001","Chad Cordero","valvj001","Jose Valverde","Save","biddr001","Rocky Biddle","cabro001","Orlando Cabrera","ohkat001","Tomo Ohka","fossc001","Casey Fossum",0.414,0,0,"Bad","Arizona Diamondbacks",0.315,0,0,"Terrible",1,-1.4,0,1,0.315,0,0,"Terrible"
20040515,2004,5,15,0,"Sat","MON","NL",37,"ARI","NL",36,5,0,"Away","MON",54,"N",NA,"","","PHO01",32379,155,"100030010","0",35,9,3,"1",1,5,0,0,0,4,0,4,0,0,2,0,7,2,0,0,0,27,4,1,0,1,0,33,7,0,0,0,0,0,0,0,2,0,2,0,1,1,0,8,4,5,1,0,27,14,0,0,2,0,"welkt901","Tim Welke","reynj901","Jim Reynolds","cedeg901","Gary Cederstrom","fleta901","Andy Fletcher","","(none)","","(none)","robif103","Frank Robinson","brenb001","Bob Brenly","vargc001","Claudio Vargas","daigc001","Casey Daigle","No Save","","(none)","batit001","Tony Batista","vargc001","Claudio Vargas","daigc001","Casey Daigle",0.414,0,0,"Bad","Arizona Diamondbacks",0.315,0,0,"Terrible",-0.5,-0.6,0,1,0.315,0,0,"Terrible"
20040516,2004,5,16,0,"Sun","MON","NL",38,"ARI","NL",37,6,1,"Away","MON",54,"D",NA,"","","PHO01",32629,154,"300120","1000000",36,11,2,"0",1,6,1,0,0,2,0,4,1,1,1,0,6,1,1,0,0,27,10,0,0,1,0,31,6,2,1,0,1,0,1,0,2,0,7,0,0,1,0,6,4,5,0,1,27,14,1,0,1,0,"reynj901","Jim Reynolds","cedeg901","Gary Cederstrom","fleta901","Andy Fletcher","welkt901","Tim Welke","","(none)","","(none)","robif103","Frank Robinson","brenb001","Bob Brenly","hernl003","Livan Hernandez","spars001","Steve Sparks","No Save","","(none)","schnb001","Brian Schneider","hernl003","Livan Hernandez","spars001","Steve Sparks",0.414,0,0,"Bad","Arizona Diamondbacks",0.315,0,0,"Terrible",4.9,-0.7,0,1,0.315,0,0,"Terrible"
20040518,2004,5,18,0,"Tue","MIL","NL",38,"MON","NL",39,2,3,"Home","MON",51,"N",NA,"","","SJU01",8387,156,"100000100","01020000x",36,12,3,"0",0,2,0,0,0,4,1,8,0,0,2,0,11,3,3,1,0,24,6,0,0,0,0,31,7,0,0,0,3,0,0,0,1,0,4,2,0,0,0,5,3,2,0,0,27,11,0,0,2,0,"monte901","Ed Montague","schrp901","Paul Schrieber","guccc901","Chris Guccione","mealj901","Jerry Meals","","(none)","","(none)","yoste001","Ned Yost","robif103","Frank Robinson","day-z001","Zach Day","david002","Doug Davis","Save","biddr001","Rocky Biddle","wilkb002","Brad Wilkerson","david002","Doug Davis","day-z001","Zach Day",0.416,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",4.9,1.7,1,1,0.416,0,0,"Bad"
20040519,2004,5,19,0,"Wed","MIL","NL",39,"MON","NL",40,6,3,"Away","MIL",54,"N",NA,"","","SJU01",8157,187,"400110","200000100",34,11,1,"1",0,6,0,1,0,5,0,8,0,1,2,0,7,5,3,0,0,27,12,0,0,2,0,35,10,3,0,1,3,0,0,0,3,0,6,0,0,2,0,8,5,6,1,0,27,12,0,0,2,0,"schrp901","Paul Schrieber","guccc901","Chris Guccione","mealj901","Jerry Meals","monte901","Ed Montague","","(none)","","(none)","yoste001","Ned Yost","robif103","Frank Robinson","santv001","Victor Santos","kim-s001","Sun-Woo Kim","Save","kolbd001","Danny Kolb","hallb001","Bill Hall","santv001","Victor Santos","kim-s001","Sun-Woo Kim",0.416,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",0.5,0.2,1,0,0.416,0,0,"Bad"
20040520,2004,5,20,0,"Thu","MIL","NL",40,"MON","NL",41,3,2,"Away","MIL",54,"D",NA,"","","SJU01",8941,174,"20000001","101000",30,6,1,"0",2,3,1,0,0,1,0,7,0,1,1,0,2,5,2,0,0,27,14,0,0,1,0,32,8,2,0,0,2,2,0,0,2,0,5,1,0,1,0,7,4,3,0,0,27,10,0,0,2,0,"guccc901","Chris Guccione","mealj901","Jerry Meals","monte901","Ed Montague","schrp901","Paul Schrieber","","(none)","","(none)","yoste001","Ned Yost","robif103","Frank Robinson","adamm001","Mike Adams","biddr001","Rocky Biddle","Save","kolbd001","Danny Kolb","podss001","Scott Podsednik","wisem001","Matt Wise","ohkat001","Tomo Ohka",0.416,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",0.4,1,1,0,0.416,0,0,"Bad"
20040521,2004,5,21,0,"Fri","SFN","NL",42,"MON","NL",42,6,5,"Away","SFN",54,"N",NA,"","","SJU01",14325,182,"600","1002110",34,8,1,"0",0,6,1,0,2,2,0,4,0,0,0,0,6,6,2,1,0,27,13,2,0,1,0,36,10,2,0,0,5,2,0,0,1,0,4,0,0,1,0,7,4,6,0,0,27,12,1,0,0,0,"drakr901","Rob Drake","carlm901","Mark Carlson","rungb901","Brian Runge","hohnb901","Bill Hohn","","(none)","","(none)","alouf101","Felipe Alou","robif103","Frank Robinson","franw001","Wayne Franklin","hernl003","Livan Hernandez","Save","hergm001","Matt Herges","alfoe001","Edgardo Alfonzo","tomkb001","Brett Tomko","hernl003","Livan Hernandez",0.562,0,0,"Good","Montreal Expos",0.414,0,0,"Bad",2.6,4.9,1,0,0.562,0,0,"Good"
20040522,2004,5,22,0,"Sat","SFN","NL",43,"MON","NL",43,7,2,"Away","SFN",66,"N",NA,"","","SJU01",16836,201,"20000005","1001000000",39,7,2,"0",1,7,2,0,0,4,1,6,0,0,0,0,5,5,2,0,1,33,13,0,0,2,0,37,9,0,0,0,2,1,1,1,5,2,6,0,0,2,0,10,3,7,0,0,33,10,0,0,1,0,"carlm901","Mark Carlson","rungb901","Brian Runge","hohnb901","Bill Hohn","drakr901","Rob Drake","","(none)","","(none)","alouf101","Felipe Alou","robif103","Frank Robinson","walkt003","Tyler Walker","fikaj001","Jeremy Fikac","No Save","","(none)","bondb001","Barry Bonds","willj003","Jerome Williams","vargc001","Claudio Vargas",0.562,0,0,"Good","Montreal Expos",0.414,0,0,"Bad",1.6,-0.5,1,0,0.562,0,0,"Good"
20040524,2004,5,24,0,"Mon","ATL","NL",43,"MON","NL",44,5,0,"Away","ATL",54,"N",NA,"","","MON02",4675,137,"21001100","0",34,9,3,"0",3,5,1,0,0,1,0,5,0,0,1,0,4,3,0,0,0,27,9,1,0,1,0,38,11,2,0,0,0,0,0,0,0,0,6,0,0,1,0,11,3,5,0,0,27,14,0,0,1,0,"bellw901","Wally Bell","diazl901","Laz Diaz","welkb901","Bill Welke","hirsj901","John Hirschbeck","","(none)","","(none)","cox-b103","Bobby Cox","robif103","Frank Robinson","thomj005","John Thomson","day-z001","Zach Day","No Save","","(none)","jonea002","Andruw Jones","thomj005","John Thomson","day-z001","Zach Day",0.593,1,0,"Good","Montreal Expos",0.414,0,0,"Bad",2.1,1.7,1,0,0.593,1,0,"Good"
20040525,2004,5,25,0,"Tue","ATL","NL",44,"MON","NL",45,1,3,"Home","MON",51,"N",NA,"","","MON02",4235,157,"1000000","00000210x",35,7,2,"1",0,0,0,0,0,3,0,5,0,0,0,0,10,3,3,0,0,24,15,0,0,1,0,31,9,1,0,3,3,1,0,0,3,2,1,0,0,1,0,8,3,0,0,0,27,10,1,0,0,0,"diazl901","Laz Diaz","welkb901","Bill Welke","spagd901","Darren Spagnardi","bellw901","Wally Bell","","(none)","","(none)","cox-b103","Bobby Cox","robif103","Frank Robinson","ohkat001","Tomo Ohka","ramih002","Horacio Ramirez","Save","biddr001","Rocky Biddle","rivej001","Juan Rivera","ramih002","Horacio Ramirez","ohkat001","Tomo Ohka",0.593,1,0,"Good","Montreal Expos",0.414,0,0,"Bad",1,1,1,1,0.593,1,0,"Good"
20040526,2004,5,26,0,"Wed","ATL","NL",45,"MON","NL",46,6,1,"Away","ATL",54,"N",NA,"","","MON02",4544,154,"10020120","100000000",39,13,5,"0",2,6,1,0,1,2,0,4,1,0,0,0,10,1,1,0,0,27,13,1,0,1,0,30,5,0,0,0,1,1,0,0,1,0,2,0,0,1,0,4,3,6,0,0,27,11,0,0,0,0,"welkb901","Bill Welke","spagd901","Darren Spagnardi","bellw901","Wally Bell","diazl901","Laz Diaz","","(none)","","(none)","cox-b103","Bobby Cox","robif103","Frank Robinson","ortir001","Russ Ortiz","hernl003","Livan Hernandez","No Save","","(none)","jonec004","Chipper Jones","ortir001","Russ Ortiz","hernl003","Livan Hernandez",0.593,1,0,"Good","Montreal Expos",0.414,0,0,"Bad",1.9,4.9,1,0,0.593,1,0,"Good"
20040528,2004,5,28,0,"Fri","CIN","NL",48,"MON","NL",47,7,6,"Away","CIN",54,"N",NA,"","","MON02",7058,180,"3030100","200001300",38,14,3,"1",2,7,0,0,2,5,2,12,0,0,2,0,11,4,6,0,0,27,16,0,0,0,0,32,7,3,0,3,6,1,1,1,2,0,2,1,0,0,0,4,6,7,0,0,27,10,0,0,3,0,"coope901","Eric Cooper","reilm901","Mike Reilly","meric901","Chuck Meriwether","buckc901","CB Bucknor","","(none)","","(none)","miled801","Dave Miley","robif103","Frank Robinson","lidlc001","Cory Lidle","vargc001","Claudio Vargas","Save","gravd001","Danny Graves","cases001","Sean Casey","lidlc001","Cory Lidle","vargc001","Claudio Vargas",0.469,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",0.7,-0.5,1,0,0.469,0,0,"Bad"
20040529,2004,5,29,0,"Sat","CIN","NL",49,"MON","NL",48,4,1,"Away","CIN",54,"N",NA,"","","MON02",7913,164,"1210","1000",30,6,2,"0",1,3,0,0,0,8,1,6,1,0,3,0,7,3,1,0,0,27,9,0,0,1,0,31,5,2,0,1,1,0,0,1,2,0,4,0,0,1,0,6,4,4,1,0,27,15,0,0,3,0,"reilm901","Mike Reilly","meric901","Chuck Meriwether","buckc901","CB Bucknor","coope901","Eric Cooper","","(none)","","(none)","miled801","Dave Miley","robif103","Frank Robinson","acevj002","Jose Acevedo","day-z001","Zach Day","Save","gravd001","Danny Graves","dunna001","Adam Dunn","acevj002","Jose Acevedo","day-z001","Zach Day",0.469,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",-1.4,1.7,1,0,0.469,0,0,"Bad"
20040530,2004,5,30,0,"Sun","CIN","NL",50,"MON","NL",49,2,6,"Home","MON",51,"D",NA,"","","MON02",9745,168,"100000100","21011001x",35,10,2,"0",1,1,0,0,0,3,0,6,0,1,1,0,9,4,6,0,0,24,14,1,0,1,0,30,7,1,0,2,6,1,0,0,10,2,2,1,0,1,0,11,3,1,1,0,27,14,1,0,2,0,"meric901","Chuck Meriwether","buckc901","CB Bucknor","coope901","Eric Cooper","reilm901","Mike Reilly","","(none)","","(none)","miled801","Dave Miley","robif103","Frank Robinson","ohkat001","Tomo Ohka","valej005","Joe Valentine","Save","cordc001","Chad Cordero","sledt001","Terrmel Sledge","valej005","Joe Valentine","ohkat001","Tomo Ohka",0.469,0,0,"Bad","Montreal Expos",0.414,0,0,"Bad",-0.3,1,1,1,0.469,0,0,"Bad"
20040531,2004,5,31,0,"Mon","MON","NL",50,"ATL","NL",50,2,8,"Home","ATL",51,"D",NA,"","","ATL02",24945,157,"200","00010160x",33,6,2,"0",1,2,0,0,0,1,0,7,0,0,0,0,5,4,8,0,0,24,8,1,0,1,0,31,8,2,0,2,8,1,0,0,5,1,8,0,0,1,0,5,3,2,1,0,27,12,0,0,0,0,"reedr901","Rick Reed","rapue901","Ed Rapuano","barrt901","Ted Barrett","marqa901","Alfonso Marquez","","(none)","","(none)","robif103","Frank Robinson","cox-b103","Bobby Cox","ortir001","Russ Ortiz","hernl003","Livan Hernandez","No Save","","(none)","green001","Nick Green","hernl003","Livan Hernandez","ortir001","Russ Ortiz",0.414,0,0,"Bad","Atlanta Braves",0.593,1,0,"Good",4.9,1.9,0,0,0.593,1,0,"Good"
20040601,2004,6,1,0,"Tue","MON","NL",51,"ATL","NL",51,6,7,"Home","ATL",53,"N",NA,"","","ATL02",20271,179,"30000120","11014",36,9,1,"0",1,5,2,0,0,3,0,4,0,0,0,0,8,4,3,1,0,26,7,1,0,1,0,35,9,1,0,3,7,0,0,0,4,0,12,1,0,1,0,6,3,3,0,0,27,9,3,0,1,0,"rapue901","Ed Rapuano","barrt901","Ted Barrett","marqa901","Alfonso Marquez","reedr901","Rick Reed","","(none)","","(none)","robif103","Frank Robinson","cox-b103","Bobby Cox","almaa001","Armando Almanza","biddr001","Rocky Biddle","No Save","","(none)","drewj001","J.D. Drew","armat002","Tony Armas","wrigj002","Jaret Wright",0.414,0,0,"Bad","Atlanta Braves",0.593,1,0,"Good",0.4,2.9,0,0,0.593,1,0,"Good"
